hotel,is_canceled,lead_time,arrival_date_week,arrival_date_month,arrival_date_year,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,id,booking_difficulty_score,total_bookings,arrival_date,kids,is_single,group_size,total_nights,long_stay
City Hotel,1,250,50,12,2015,8,0.0,4.295738085217488,1,0,0,UNKNOWN,OFFLINE TA/TO,TA/TO,0,1,0,A,0,Non Refund,19.0,40.0,8.542138689421801,Transient,71.36,0,0,80432,0.3939875573486089,1,2015-12-8,0,1,1,4.295738085217488,0
City Hotel,0,193,42,10,2015,12,1.0995539066447215,2.316461502911257,2,0,0,PRT,CORPORATE,TA/TO,0,0,0,A,1,No Deposit,95.0,40.0,0.0,Transient-Party,172.71,0,0,78505,0.6226590161887641,0,2015-10-12,0,0,2,3.4160154095559783,0
City Hotel,1,7,44,10,2015,25,1.3859873579075963,1.8215317263391155,2,0,0,MISSING,GROUPS,TA/TO,0,0,0,A,0,No Deposit,37.0,40.0,52.1583154148978,Transient-Party,80.49,0,0,45293,5.9449458446824455,0,2015-10-25,0,0,2,3.207519084246712,0
City Hotel,1,241,47,11,2016,18,0.0,0.0,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,Non Refund,20.0,40.0,0.0,Transient,107.52,0,0,60686,0.1282832704603363,0,2016-11-18,0,0,2,0.0,0
City Hotel,1,7,24,6,2017,16,0.0,0.7576380379774865,2,0,0,CHN,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,16.154535974761043,Transient,140.13,0,1,70379,6.15180082831059,0,2017-6-16,0,0,2,0.7576380379774865,0
City Hotel,1,187,38,9,2015,14,1.2326272737145316,3.177552008059277,2,0,0,PRT,GROUPS,TA/TO,0,1,0,A,0,Non Refund,1.0,40.0,0.0,Contract,125.84,0,0,74519,2.791931469128953,1,2015-9-14,0,0,2,4.410179281773809,0
City Hotel,0,101,23,6,2016,3,0.1184172455819994,1.325576307628681,2,0,0,FRA,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,20.0,40.0,0.5399546178122256,Transient,66.81,0,0,90354,0.047110412902127,0,2016-6-3,0,0,2,1.4439935532106805,0
City Hotel,1,305,12,3,2016,17,0.1163408262291495,1.770316726713125,2,0,0,PRT,CORPORATE,CORPORATE,0,0,0,A,0,No Deposit,174.0,40.0,2.1483488207761026,Transient-Party,45.96,0,0,48102,1.2149944882639394,0,2016-3-17,0,0,2,1.8866575529422744,0
City Hotel,0,35,22,5,2017,30,0.1629546808073678,3.576897474462406,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,13.113882414004909,Transient-Party,113.54,0,1,113049,0.9208998775662822,0,2017-5-30,0,0,2,3.739852155269774,0
Resort Hotel,1,45,1,1,2017,4,1.9432487050278684,5.315836958405449,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,6.757370187809183,Transient,86.35,0,2,9811,1.1852199415136286,0,2017-1-4,0,0,2,7.259085663433318,1
City Hotel,1,174,40,9,2016,30,0.3124742109995605,6.185079694917713,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,37.0,40.0,0.0,Transient,92.66,0,0,57702,0.8811398839571799,0,2016-9-30,0,0,2,6.4975539059172736,0
City Hotel,0,94,18,5,2017,2,0.0,2.964907278498807,1,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,7.0,40.0,0.0,Transient,89.76,0,1,110914,1.9249909312766214,0,2017-5-2,0,1,1,2.964907278498807,0
City Hotel,0,150,36,8,2016,29,1.907442472571419,1.249430432823936,2,0,0,GBR,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,83.0,40.0,0.0,Transient,50.37,0,0,96420,1.9249909312766214,0,2016-8-29,0,0,2,3.156872905395355,0
Resort Hotel,1,101,53,12,2016,26,0.837253147156694,1.819033926438044,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,2,No Deposit,9.0,40.0,0.0,Transient,48.83,0,2,31367,1.9249909312766214,0,2016-12-26,0,0,2,2.656287073594738,0
City Hotel,1,101,23,5,2016,29,2.083992014811129,9.571182344886443,2,0,0,NLD,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.2202443030736154,Transient,135.88,0,2,90159,1.9249909312766214,0,2016-5-29,0,0,2,11.655174359697572,1
Resort Hotel,1,134,31,7,2016,27,0.281594783529157,1.8283498736929875,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,153.37,0,0,7201,1.4573820807963036,0,2016-7-27,0,0,2,2.1099446572221447,0
City Hotel,0,101,41,10,2016,3,0.964420534222302,0.5120775568992777,1,0,0,UNKNOWN,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,94.79,0,2,98839,0.1037637465761024,0,2016-10-3,0,1,1,1.4764980911215797,0
City Hotel,1,106,41,10,2016,5,0.1331025874605978,2.446604774320548,2,0,0,UNKNOWN,GROUPS,TA/TO,0,0,0,A,0,Non Refund,3.0,40.0,0.0,Transient,127.77,0,0,58025,0.4922063203448321,0,2016-10-5,0,0,2,2.579707361781146,0
City Hotel,1,92,34,8,2015,20,0.0,1.7570037622930348,2,0,0,PRT,GROUPS,TA/TO,1,1,0,A,0,No Deposit,1.0,40.0,0.0,Transient-Party,98.31,0,0,73839,1.7167079515239172,1,2015-8-20,0,0,2,1.7570037622930348,0
Resort Hotel,0,101,11,3,2017,13,0.7675199220546924,1.5201877641738717,2,0,0,CHN,GROUPS,TA/TO,0,0,0,E,0,No Deposit,66.0,40.0,0.0,Transient,42.01,0,0,34146,1.9249909312766214,0,2017-3-13,0,0,2,2.287707686228564,0
City Hotel,0,331,24,6,2017,12,1.468362884052318,3.8425727258138,2,0,0,CHE,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,168.0,40.0,0.0,Transient,37.04,0,0,114016,1.9249909312766214,0,2017-6-12,0,0,2,5.310935609866117,0
City Hotel,0,189,39,9,2016,20,0.0,1.682549870010328,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,86.0,40.0,0.0,Transient,144.23,0,0,97850,2.949642307580924,0,2016-9-20,0,0,2,1.682549870010328,0
City Hotel,1,131,43,10,2016,21,0.0,2.0089915988791365,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,1.0,40.0,0.0,Transient,38.42,0,0,59123,0.6186492568118676,0,2016-10-21,0,0,2,2.0089915988791365,0
Resort Hotel,0,55,39,9,2015,21,0.9522754471965896,0.5222767930365655,2,0,0,BEL,GROUPS,CORPORATE,0,0,0,A,0,No Deposit,183.0,40.0,3.805077940552916,Transient-Party,150.13,0,0,17103,2.5657849014665426,0,2015-9-21,0,0,2,1.4745522402331552,0
City Hotel,1,43,25,6,2016,14,0.0,2.6049749979477075,1,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,Non Refund,236.0,40.0,0.0,Transient,57.22,0,0,52945,1.9249909312766214,0,2016-6-14,0,1,1,2.6049749979477075,0
Resort Hotel,0,101,15,4,2017,14,2.3234124218645675,4.235089769301213,2,0,0,CHE,ONLINE TA,TA/TO,0,0,0,E,0,No Deposit,240.0,40.0,0.0,Transient,195.02,0,2,35296,1.9249909312766214,0,2017-4-14,0,0,2,6.558502191165781,0
City Hotel,0,58,40,9,2015,30,0.1885379821075305,1.1342948991012871,2,0,0,UNKNOWN,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,26.0,40.0,14.10631714567116,Transient-Party,125.62,0,0,78017,3.6553757394588473,0,2015-9-30,0,0,2,1.3228328812088177,0
Resort Hotel,1,9,1,1,2017,2,1.1374192461692303,0.0400632425640209,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,E,0,No Deposit,240.0,40.0,0.0,Transient,32.6,0,0,9792,1.9249909312766214,0,2017-1-2,0,0,2,1.1774824887332511,0
City Hotel,0,101,38,9,2016,17,2.09930435689935,2.283693041599595,3,0,0,ARG,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,121.53,0,1,97940,1.7835221399616734,0,2016-9-17,0,0,3,4.382997398498945,0
Resort Hotel,0,101,26,6,2016,22,1.294587490691688,1.4895408029297277,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,50.04,0,1,25560,1.9249909312766214,0,2016-6-22,0,0,2,2.784128293621416,0
Resort Hotel,0,281,13,3,2017,27,0.0774267759626852,4.596473310075663,2,0,0,PRT,CORPORATE,CORPORATE,0,0,0,A,0,No Deposit,337.0,40.0,0.0,Transient,109.72,0,0,34596,1.5203258649696476,0,2017-3-27,0,0,2,4.673900086038349,0
Resort Hotel,0,126,4,1,2016,18,1.7999075935348734,3.211469020438932,1,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,10.288516573140123,Transient,83.1,0,0,20171,3.019305864227351,0,2016-1-18,0,1,1,5.011376613973805,0
City Hotel,0,23,44,10,2016,25,0.0830278730693276,1.6073970588470243,2,0,0,GBR,DIRECT,DIRECT,0,0,0,A,2,No Deposit,14.0,40.0,0.0,Transient,45.47,0,0,100300,1.9249909312766214,0,2016-10-25,0,0,2,1.690424931916352,0
City Hotel,1,22,44,10,2015,25,1.1138102702010746,0.0,2,1,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,66.0,40.0,9.05283511417584,Transient-Party,102.79,0,2,45338,1.3278413732623615,0,2015-10-25,1,0,3,1.1138102702010746,0
Resort Hotel,1,30,34,8,2017,21,1.930517553013633,3.399649282631235,2,1,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,472.0,40.0,0.0,Transient,94.95,0,0,13607,2.4955521887919003,0,2017-8-21,1,0,3,5.330166835644868,0
City Hotel,0,74,29,7,2017,20,0.018415445898778,0.0,2,0,0,IRL,DIRECT,TA/TO,0,0,0,A,0,No Deposit,14.0,40.0,5.166471990717531,Transient,121.93,0,0,116651,2.9198903599029,0,2017-7-20,0,0,2,0.018415445898778,0
City Hotel,0,65,40,10,2015,2,0.3769035611844294,3.341881050596677,1,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,19.0,40.0,0.0,Transient-Party,210.03,0,0,44186,0.806877037557135,0,2015-10-2,0,1,1,3.7187846117811065,0
City Hotel,0,101,21,5,2016,21,0.4549426477469159,2.285810468393466,2,0,0,CHN,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,7.0,40.0,0.0,Transient,145.55,0,2,89452,1.7055736571689877,0,2016-5-21,0,0,2,2.740753116140382,0
City Hotel,1,16,18,5,2017,1,0.353945345128288,2.287797006698824,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,3.0,40.0,0.0,Transient,122.36,0,0,67299,0.0419638892636775,0,2017-5-1,0,0,2,2.641742351827112,0
Resort Hotel,1,101,22,6,2017,3,1.9545013122662211,0.0,2,0,0,CN,ONLINE TA,TA/TO,0,0,0,F,0,No Deposit,241.0,40.0,8.503748093848712,Transient,118.96,0,1,37103,1.136718072580413,0,2017-6-3,0,0,2,1.9545013122662211,0
City Hotel,0,101,18,4,2016,26,0.0,1.875764399378715,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,6.251568119055249,Transient,133.53,0,1,88032,1.7865090127318544,0,2016-4-26,0,0,2,1.875764399378715,0
City Hotel,0,101,17,4,2017,28,0.9014840719163536,0.5485059799279861,2,0,0,KWT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,2.0531179598744584,Transient,142.85,1,3,110796,0.3343759144242313,0,2017-4-28,0,0,2,1.4499900518443396,0
City Hotel,0,114,25,6,2017,19,0.8116877855233326,1.6069636230329598,1,0,0,DEU,UNKNOWN,DIRECT,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,55.12,0,1,114524,0.7789884490338473,0,2017-6-19,0,1,1,2.4186514085562925,0
City Hotel,0,48,26,6,2016,19,2.2788467001671733,0.4102389525443568,1,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,31.69,0,0,91426,0.1827810802633748,0,2016-6-19,0,1,1,2.68908565271153,0
City Hotel,0,142,15,4,2017,12,0.0,3.207961719986982,2,0,0,BEL,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,78.45,0,3,109603,1.495217648148659,0,2017-4-12,0,0,2,3.207961719986982,0
City Hotel,1,1,49,12,2015,5,1.836885811772854,0.0,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,1,0,A,0,No Deposit,83.0,40.0,5.079829943697384,Contract,55.16,0,0,80286,0.1425798704696856,1,2015-12-5,0,0,2,1.836885811772854,0
City Hotel,0,101,17,4,2016,21,0.0727452909437996,0.7296957544963882,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,B,2,No Deposit,7.0,40.0,10.17985973516882,Group,123.76,0,2,87679,2.7258045084917697,0,2016-4-21,0,0,2,0.8024410454401878,0
City Hotel,1,104,53,12,2016,29,2.577763609732169,1.180167995226174,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,F,0,No Deposit,9.0,40.0,0.0,Transient,46.83,0,0,61982,0.5124986964674556,0,2016-12-29,0,0,2,3.757931604958343,0
Resort Hotel,0,48,27,7,2017,4,1.9910204919263772,3.8055083813927815,2,0,0,GBR,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,40.0,40.0,8.532997714014943,Contract,130.48,0,0,38176,0.9676070152357196,0,2017-7-4,0,0,2,5.796528873319159,0
City Hotel,0,138,40,9,2015,28,0.8983058107138056,2.8360795312381315,1,0,0,DEU,GROUPS,TA/TO,0,0,0,A,0,No Deposit,1.0,40.0,0.0,Transient-Party,58.96,0,0,77915,1.9249909312766214,0,2015-9-28,0,1,1,3.734385341951937,0
Resort Hotel,1,138,23,6,2017,8,1.199915099079016,2.426433497963968,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,298.0,40.0,0.0,Transient,107.59,0,0,12014,0.5036035936570595,0,2017-6-8,0,0,2,3.626348597042984,0
City Hotel,0,166,49,11,2016,27,2.9132861870829827,0.6944398141560884,2,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,A,3,No Deposit,9.0,40.0,1.0657276578512134,Transient,135.71,0,1,102614,1.7866387268121586,0,2016-11-27,0,0,2,3.607726001239071,0
City Hotel,0,101,27,6,2016,30,0.2315777545936672,2.602110188928028,2,0,0,USA,ONLINE TA,TA/TO,0,0,0,E,0,No Deposit,11.0,40.0,0.8728399238472413,Transient,158.77,0,0,53839,1.1410804356607012,0,2016-6-30,0,0,2,2.8336879435216953,0
City Hotel,1,22,2,1,2017,14,0.0,1.301722747422321,1,0,0,PRT,ONLINE TA,CORPORATE,0,0,0,A,0,Non Refund,9.0,67.0,0.0,Transient,71.9,0,0,62523,1.9249909312766214,0,2017-1-14,0,1,1,1.301722747422321,0
City Hotel,1,28,30,7,2017,26,0.0,1.4250420058548587,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,Non Refund,9.0,40.0,1.836889681150062,Transient,56.7,0,0,72338,1.9249909312766214,0,2017-7-26,0,0,2,1.4250420058548587,0
City Hotel,0,95,18,4,2016,24,1.6891783626952486,1.0354039382933222,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,28.0,40.0,0.0,Transient,114.73,0,0,87853,1.9249909312766214,0,2016-4-24,0,0,2,2.724582300988571,0
City Hotel,0,162,33,8,2017,17,4.360651644278062,2.212824178227617,3,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,32.53,0,0,73271,1.3394629760557826,0,2017-8-17,0,0,3,6.573475822505679,0
City Hotel,1,101,31,7,2016,29,1.6987995259440618,0.5437079738506765,2,0,0,UNKNOWN,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,40.0,2.769854514464704,Transient-Party,72.32,0,1,94283,1.321557815783017,0,2016-7-29,0,0,2,2.2425074997947383,0
Resort Hotel,0,101,44,10,2015,30,0.0,0.8144606750308988,2,0,0,MISSING,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,6.755393220480436,Transient,94.61,0,0,2749,1.789274341422349,0,2015-10-30,0,0,2,0.8144606750308988,0
Resort Hotel,1,123,4,1,2017,23,0.817612848273068,2.9350190326343304,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,149.41,0,0,32447,0.7477403352277394,0,2017-1-23,0,0,2,3.7526318809073986,0
City Hotel,0,101,23,6,2016,4,0.9605699314190655,0.9677119072099004,3,0,0,FRA,UNKNOWN,TA/TO,0,0,0,F,2,No Deposit,9.0,40.0,6.851878639920769,Transient,89.56,0,3,90374,2.062403723546539,0,2016-6-4,0,0,3,1.928281838628966,0
Resort Hotel,0,239,7,2,2016,12,0.3889646951789881,1.2692083908202627,2,0,0,PRT,DIRECT,DIRECT,0,0,0,D,0,No Deposit,250.0,40.0,0.0,Transient,29.72,0,0,20961,1.9249909312766214,0,2016-2-12,0,0,2,1.6581730859992507,0
City Hotel,1,315,19,5,2017,9,0.8801667226676674,1.6639893623864368,2,0,0,NZL,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,9.98465763141705,Transient,195.54,0,0,67915,2.5940485233480817,0,2017-5-9,0,0,2,2.5441560850541043,0
Resort Hotel,1,101,7,2,2017,17,0.8306532221143694,2.830043119347009,2,0,0,PRT,CORPORATE,CORPORATE,0,0,0,A,0,No Deposit,9.0,498.0,0.0,Transient-Party,97.5,0,0,10165,1.9249909312766214,0,2017-2-17,0,0,2,3.6606963414613785,0
Resort Hotel,0,173,17,4,2017,28,1.2795905960184826,4.240277904035053,1,0,0,PRT,UNKNOWN,DIRECT,0,0,0,A,2,No Deposit,9.0,40.0,2.265612203040708,Transient,71.9,0,0,35787,0.5106509735638274,0,2017-4-28,0,1,1,5.519868500053535,0
Resort Hotel,0,104,22,6,2017,1,0.5006918249067857,0.8878092329193168,1,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,184.0,40.0,0.0,Transient,123.45,0,0,14135,1.9249909312766214,0,2017-6-1,0,1,1,1.3885010578261023,0
Resort Hotel,0,252,27,7,2017,7,1.3724073328448827,3.8531843209226304,2,0,0,NLD,ONLINE TA,TA/TO,0,0,0,E,0,No Deposit,240.0,40.0,0.0,Transient-Party,274.67,1,2,38273,2.265209069597913,0,2017-7-7,0,0,2,5.225591653767513,0
City Hotel,0,45,17,4,2016,19,0.0,2.518432547636853,3,0,0,GBR,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,103.11,0,3,87697,1.6563768237078509,0,2016-4-19,0,0,3,2.518432547636853,0
Resort Hotel,0,30,31,7,2017,31,1.8232387768671137,0.3344893712071157,2,1,0,UNKNOWN,DIRECT,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,68.63,0,4,38981,1.437167514888904,0,2017-7-31,1,0,3,2.1577281480742294,0
City Hotel,0,101,19,5,2017,10,0.0,8.078591429499635,1,0,0,GBR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,120.27,0,2,111421,0.4586316970358313,0,2017-5-10,0,1,1,8.078591429499635,1
Resort Hotel,0,91,43,10,2016,18,0.0,3.4778929321251564,2,0,0,UNKNOWN,ONLINE TA,TA/TO,0,0,0,G,1,No Deposit,240.0,40.0,0.0,Transient,58.88,0,1,29034,1.0188349920023927,0,2016-10-18,0,0,2,3.4778929321251564,0
City Hotel,1,82,9,3,2017,2,0.0,3.2596116780620688,2,0,0,MISSING,UNKNOWN,TA/TO,0,0,0,A,0,Non Refund,9.0,40.0,0.0,Transient,160.62,0,0,64188,1.9249909312766214,0,2017-3-2,0,0,2,3.2596116780620688,0
City Hotel,0,98,42,10,2015,12,0.8190427731039656,0.967325517264782,1,0,0,PRT,CORPORATE,CORPORATE,0,0,0,A,0,No Deposit,9.0,40.0,2.600810248058106,Transient,185.17,0,0,78581,1.9249909312766214,0,2015-10-12,0,1,1,1.7863682903687477,0
Resort Hotel,0,5,38,9,2016,14,2.538267737341653,1.6402382344526854,2,0,0,GBR,GROUPS,TA/TO,0,0,0,A,1,No Deposit,9.0,223.0,0.0,Transient-Party,127.65,1,0,8155,0.3537192698378898,0,2016-9-14,0,0,2,4.178505971794339,0
Resort Hotel,1,283,24,6,2017,16,2.2196888352045896,0.0,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,1.527193177919718,Transient,109.51,0,1,12171,0.5187925324155522,0,2017-6-16,0,0,2,2.2196888352045896,0
Resort Hotel,0,38,40,9,2016,26,2.0412282228746346,2.136015258437928,2,0,0,GBR,GROUPS,TA/TO,0,0,0,A,0,No Deposit,253.0,40.0,0.0,Transient-Party,54.54,0,0,28416,1.9249909312766214,0,2016-9-26,0,0,2,4.177243481312562,0
City Hotel,1,101,16,4,2017,21,0.6711583492711002,1.449639595427392,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,3.0,40.0,0.0,Transient,146.47,0,0,66556,0.042877665251466,0,2017-4-21,0,0,2,2.1207979446984924,0
Resort Hotel,0,85,3,1,2017,21,0.4168163444821499,1.006493907392703,1,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient-Party,66.89,0,1,32290,0.4840665725090262,0,2017-1-21,0,1,1,1.4233102518748528,0
City Hotel,0,66,26,6,2016,24,0.1398228543581168,2.176340806382383,1,0,0,UNKNOWN,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,34.0,40.0,10.975664935085735,Transient-Party,84.57,0,0,91805,3.2849894918964577,0,2016-6-24,0,1,1,2.3161636607404996,0
Resort Hotel,0,31,11,3,2017,14,6.005537198591801,0.0691552618841007,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,D,0,No Deposit,75.0,40.0,4.305162238103338,Transient,37.43,0,1,34746,0.365550292312835,0,2017-3-14,0,0,2,6.074692460475902,0
Resort Hotel,0,32,45,10,2016,30,2.173966598937878,2.3245760922012644,2,0,0,DEU,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,171.0,40.0,0.0,Transient,142.79,0,0,29814,2.6581620399233845,0,2016-10-30,0,0,2,4.498542691139143,0
Resort Hotel,0,101,30,7,2015,24,1.5571618052118077,3.064689295087242,2,0,0,UNKNOWN,DIRECT,DIRECT,0,0,0,E,0,No Deposit,250.0,40.0,6.363785592076416,Transient,110.19,0,0,15734,2.555281368558564,0,2015-7-24,0,0,2,4.62185110029905,0
City Hotel,0,166,47,11,2016,15,0.0,2.0334710928356947,1,0,0,ESP,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,38.92,0,2,101773,0.5811205823339802,0,2016-11-15,0,1,1,2.0334710928356947,0
City Hotel,1,11,38,9,2015,19,2.532677900415077,3.9458658760148966,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,No Deposit,1.0,40.0,0.0,Transient-Party,27.38,0,0,43521,1.9249909312766214,0,2015-9-19,0,0,2,6.478543776429973,0
City Hotel,0,257,19,5,2017,8,0.9026401612246848,4.406714250856143,2,1,0,MISSING,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,1.6795795034484746,Transient,133.86,0,3,111558,2.2721885724783784,0,2017-5-8,1,0,3,5.309354412080828,0
Resort Hotel,0,101,23,6,2017,6,0.0,2.9455190797261483,2,0,0,IRL,DIRECT,TA/TO,0,0,0,D,0,No Deposit,250.0,40.0,0.0,Transient,29.26,0,0,37158,1.9249909312766214,0,2017-6-6,0,0,2,2.9455190797261483,0
Resort Hotel,0,131,10,3,2017,9,0.0,0.1040446676793649,2,0,0,PRT,DIRECT,TA/TO,1,0,1,A,0,No Deposit,9.0,40.0,0.0,Transient,115.24,0,2,23935,1.9249909312766214,1,2017-3-9,0,0,2,0.1040446676793649,0
City Hotel,1,145,17,4,2017,26,1.2509950967007215,3.522391319918772,2,0,0,NOR,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,2.374688710961188,Transient,87.47,0,0,66963,0.4537548012307415,0,2017-4-26,0,0,2,4.773386416619494,0
Resort Hotel,0,92,52,12,2015,26,0.0,1.7725008620450735,2,0,0,PRT,DIRECT,DIRECT,0,0,0,E,0,No Deposit,9.0,40.0,2.1771615493911467,Transient,141.85,0,2,19548,2.7808898678940555,0,2015-12-26,0,0,2,1.7725008620450735,0
City Hotel,1,46,7,2,2017,12,2.622358132903601,4.62805449609197,2,0,0,BEL,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,200.93,0,1,105690,1.82013573231772,0,2017-2-12,0,0,2,7.250412628995571,1
City Hotel,0,194,43,10,2015,19,0.7667317531588601,2.67592615747795,1,0,0,PRT,CORPORATE,CORPORATE,0,0,0,A,0,No Deposit,9.0,116.0,14.980458170878467,Transient,92.03,0,0,79036,1.7699648825103864,0,2015-10-19,0,1,1,3.44265791063681,0
City Hotel,0,94,6,2,2017,9,2.2162521053824387,0.572852104656836,2,0,0,CHE,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,74.34,0,2,105670,1.9249909312766214,0,2017-2-9,0,0,2,2.789104210039275,0
Resort Hotel,0,39,51,12,2015,14,2.0665140796993358,4.932789370562459,2,0,0,NLD,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,240.0,40.0,0.9751372527525216,Transient,56.61,0,1,19456,1.9249909312766214,0,2015-12-14,0,0,2,6.999303450261794,0
Resort Hotel,1,109,33,8,2016,11,0.0,5.134512170785481,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,240.0,40.0,13.135487307116838,Transient,71.36,0,0,7472,2.684335633129744,0,2016-8-11,0,0,2,5.134512170785481,0
City Hotel,0,38,42,10,2016,14,0.0,2.914965979379853,2,0,0,PRT,ONLINE TA,TA/TO,1,0,0,A,0,No Deposit,28.0,40.0,0.249111303272154,Transient,71.09,0,0,99566,0.6858928057904082,0,2016-10-14,0,0,2,2.914965979379853,0
City Hotel,0,119,30,7,2016,18,1.0840878417511732,2.3523655712928435,2,0,0,NLD,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,89.6,0,0,93294,1.9249909312766214,0,2016-7-18,0,0,2,3.436453413044017,0
City Hotel,0,51,39,9,2016,23,1.2163692278718372,1.5841502148123496,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,3.1835837128028417,Transient,45.98,0,1,98226,0.4034997361237395,0,2016-9-23,0,0,2,2.8005194426841866,0
Resort Hotel,0,306,16,4,2016,13,0.1469285171683503,1.9769928193724728,1,0,0,DEU,DIRECT,DIRECT,0,0,0,F,0,No Deposit,9.0,40.0,12.287545216002249,Transient,2.74,0,0,23065,1.0512087957608376,0,2016-4-13,0,1,1,2.123921336540823,0
