hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,id,booking_difficulty_score,total_nights,total_guests,adr_per_person,cancellation_ratio_prev_bookings,is_direct_booking
City Hotel,0,106.52493249853804,2017,August,2016,21,-0.0150772070019048,3.417126778989273,2,0.0,0,UNAVAILABLE,ITA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-12.273824925253756,Transient,146.1011246171094,0,1,46853,-2.1641746253299923,3.4020495719873685,2.0,73.0505623085547,0.0,0
City Hotel,1,157.71152048723175,2017,October,2016,29,2.9493198037805226,1.6712300982817463,2,0.0,0,SC,BEL,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,3.1142131403032125,Transient,61.81668382220738,0,2,59584,1.5680597495610835,4.620549902062269,2.0,30.90834191110369,0.0,0
City Hotel,0,197.29770209944448,2017,February,2017,16,0.3764109221245422,1.9334827629471127,2,0.0,0,UNKNOWN,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,19.161807805472844,Transient,137.8581159415084,0,1,105928,3.7859626207063104,2.309893685071655,2.0,68.9290579707542,0.0,0
City Hotel,0,288.73303927759144,2017,December,2016,29,0.8808262684895877,0.3582171452248203,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,9.666875272037863,Transient,52.66140381510154,0,1,103879,1.029685757315145,1.239043413714408,2.0,26.33070190755077,0.0,0
Resort Hotel,0,130.1343480519274,2017,May,2017,29,2.96912766913243,5.01796497630149,2,0.0,0,BB,GBR,Online TA,MISSING,0,0,0,A,0,No Deposit,241.0,0.0,1.7072834316867909,Transient,26.59266914224653,0,0,37040,-0.759433783261821,7.98709264543392,2.0,13.296334571123264,0.0,0
Resort Hotel,0,107.46716617962537,2017,June,2017,7,0.148071466718362,3.1617622893734896,2,0.0,0,BB,DNK,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,251.0,0.0,-16.018896187028886,Transient-Party,128.9490466071155,0,0,37129,-0.0621497813484084,3.3098337560918516,2.0,64.47452330355775,0.0,0
Resort Hotel,0,29.752430123814577,2017,August,2015,16,1.8936522135501928,-0.2151425922177119,2,0.0,0,BB,UNKNOWN,MISSING,TA/TO,0,0,0,A,0,No Deposit,149.0,0.0,-4.232537062586051,Transient,96.9764248326592,0,0,16297,0.8479320302175568,1.6785096213324808,2.0,48.4882124163296,0.0,0
City Hotel,1,183.26633988091157,2017,April,2017,24,0.93371349877632,1.719716252974477,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,7.67568625765208,Transient,136.1638722275555,0,0,110434,2.948384365507188,2.6534297517507968,2.0,68.08193611377774,0.0,0
City Hotel,0,106.52493249853804,2017,May,2017,2,1.467982946779835,0.0549928915701162,2,0.0,0,BB,BEL,Online TA,MISSING,0,0,0,A,0,No Deposit,9.0,0.0,10.04972789074289,Transient,51.80456816165567,0,0,111477,2.6782817304560007,1.5229758383499512,2.0,25.902284080827837,0.0,0
Resort Hotel,0,78.26260432393079,2017,August,2017,21,1.419826180767728,2.714219478874486,2,0.0,0,BB,ESP,Online TA,MISSING,0,0,0,A,0,No Deposit,241.0,0.0,12.072859299972103,Transient,85.13163489594908,0,1,39603,-0.0065731335378038,4.134045659642213,2.0,42.56581744797454,0.0,0
City Hotel,0,169.76928707618777,2017,March,2017,16,1.0639252059438171,4.107963110513769,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-12.979185690045288,Transient,4.763188150314704,0,0,107911,0.5119508212447639,5.1718883164575855,2.0,2.381594075157352,0.0,0
City Hotel,1,318.0489704403685,2017,July,2016,28,0.2513675158100064,-0.447830969863768,2,0.0,0,BB,PRT,Groups,UNKNOWN,0,0,0,A,0,Non Refund,1.0,0.0,12.910829484165856,Transient,68.16696435308808,0,0,54865,1.432971729353162,-0.19646345405376164,2.0,34.08348217654404,0.0,0
City Hotel,0,57.1449182150718,2017,April,2017,27,1.6847735142762543,4.600272975512491,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,0,No Deposit,14.0,0.0,-1.875308520855917,Transient,44.81939973087037,0,0,110881,-0.8210634388916127,6.285046489788745,2.0,22.409699865435186,0.0,0
Resort Hotel,0,34.28722682651707,2017,August,2016,11,-0.7866291791553177,3.2153149595784187,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,0,No Deposit,250.0,0.0,-3.24978065341243,Transient,78.87928393178342,0,0,26828,2.2466177940931304,2.428685780423101,2.0,39.43964196589171,0.0,0
City Hotel,1,26.12370759376812,2017,July,2017,29,0.6000453849130597,1.9570578509340355,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,8.0,0.0,5.69690996170112,Transient,64.22177424277686,0,1,72466,1.5846816075724837,2.5571032358470953,2.0,32.11088712138843,0.0,0
Resort Hotel,1,98.84114814430524,2017,May,2016,10,-0.3244480347563594,2.1157923208301037,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,248.0,0.0,12.143197752688884,Transient-Party,210.02942912313677,0,0,5694,2.6874880650325306,1.7913442860737443,2.0,105.01471456156838,0.0,0
City Hotel,1,125.18665922037869,2017,May,2017,17,0.0047856488718229,2.647798775843846,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,26.09346498812712,Transient,73.25234387910542,0,1,68436,2.724889884279019,2.652584424715669,2.0,36.62617193955271,0.0,0
Resort Hotel,0,9.25303575080254,2017,March,2017,3,1.0031248401015451,3.180321612099318,2,0.0,0,UNKNOWN,IRL,Online TA,TA/TO,0,0,0,D,0,No Deposit,242.0,0.0,1.5802166533704942,Transient,97.17596121944231,0,1,33887,0.6950387516968038,4.183446452200863,2.0,48.58798060972116,0.0,0
City Hotel,1,130.5461962545495,2017,May,2017,19,-0.1893340072269717,0.7792817740947382,2,0.0,0,BB,PRT,MISSING,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-14.35731588262244,Transient,156.4338365061146,0,2,112136,-0.4817484999205941,0.5899477668677665,2.0,78.2169182530573,0.0,0
City Hotel,1,168.17846981196345,2017,September,2016,25,1.6715498876581183,0.2682387263735067,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,-7.611029431121006,Transient,80.74192013732838,0,1,57387,1.349164308158739,1.939788614031625,2.0,40.37096006866419,0.0,0
City Hotel,1,200.67001542330323,2017,April,2017,26,0.268036356070591,5.704480154402106,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,37.0,0.0,7.167770074669545,Transient,109.7202986640715,0,0,66842,2.2716123534201427,5.972516510472698,2.0,54.86014933203575,0.0,0
City Hotel,1,278.76616876042584,2017,June,2016,5,0.9131630988891816,0.8430932393458963,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,7.1273803068760335,Transient-Party,88.35005193256008,0,0,52388,-0.2755195869706168,1.7562563382350778,2.0,44.17502596628004,0.0,0
City Hotel,0,35.43619603335338,2017,February,2017,12,2.1142264030011457,1.5850905207611128,2,0.0,0,SC,UNAVAILABLE,MISSING,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,2.1967293512003083,Transient,138.54240700354416,0,0,105865,0.6156140224859451,3.6993169237622583,2.0,69.27120350177208,0.0,0
City Hotel,0,69.44148494709515,2017,November,2016,6,1.546300059216288,2.286508566163942,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,0,No Deposit,14.0,0.0,-6.792629614645861,Transient,59.47843820925655,0,1,101284,-0.27760587921611,3.8328086253802303,2.0,29.739219104628276,0.0,0
City Hotel,1,240.83618612996685,2017,August,2017,22,-0.200946846718942,1.691501617986705,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-12.973259743458906,Transient,118.24871184336834,0,1,73441,-1.1475846869475166,1.4905547712677631,2.0,59.12435592168417,0.0,0
City Hotel,0,220.50988257905956,2017,June,2017,3,1.5298148477785056,0.2628315052806715,2,0.0,0,UNAVAILABLE,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,6.0,0.0,-6.885654137986121,Transient,105.34179028149238,0,0,69658,-0.0224424728267624,1.7926463530591772,2.0,52.67089514074619,0.0,0
City Hotel,1,131.24405874532445,2017,July,2016,4,1.1150494653417828,3.5913657035259514,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,17.29395515657214,Transient,185.52326326041583,0,1,53998,1.8882935536357943,4.706415168867734,2.0,92.76163163020792,0.0,0
City Hotel,0,106.52493249853804,2017,May,2017,6,2.183221200679967,-0.410072539963306,2,0.0,0,BB,MISSING,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,52.0,0.0,-8.177871415170676,Transient-Party,78.91922827019495,0,1,111318,-1.1698390396252585,1.7731486607166609,2.0,39.459614135097475,0.0,0
City Hotel,0,152.91811857336168,2017,November,2015,15,1.9630654863094852,0.0895173843346697,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,1.0245944822719129,Contract,142.80871669983372,0,1,80570,2.4584556078867488,2.0525828706441547,2.0,71.40435834991686,0.0,0
Resort Hotel,0,213.02378233943668,2017,May,2017,22,3.306630467652712,3.928079386559376,2,0.0,0,BB,MISSING,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40.0,0.0,6.973666755433351,Contract,49.84275980318142,0,0,37059,0.9594274645110976,7.234709854212088,2.0,24.92137990159071,0.0,0
Resort Hotel,1,94.48634579890792,2017,June,2017,19,2.6163813958262048,4.916472337233707,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,315.0,0.0,-4.213498618023673,Contract,76.99378588455896,0,0,12245,0.2654797405753402,7.532853733059913,2.0,38.49689294227948,0.0,0
City Hotel,1,106.52493249853804,2017,August,2015,10,1.0454484515029847,3.1756951730066554,2,0.0,0,BB,UNKNOWN,MISSING,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,-11.083941491216844,Transient-Party,170.60199576192096,0,0,40981,-0.5062062184900262,4.22114362450964,2.0,85.30099788096048,0.0,0
City Hotel,0,48.98367884249741,2017,May,2017,21,1.771601058645422,2.520187689343992,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-1.6651831825144163,Transient,136.21012409659477,0,1,112535,0.96606161181467,4.291788747989414,2.0,68.10506204829738,0.0,0
City Hotel,1,5.743313119134818,2017,March,2017,1,0.21822117060582,0.7793600217176224,2,0.0,0,SC,UNAVAILABLE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,3.1422449003737025,Transient,96.88574674133564,0,0,64087,2.430665056680552,0.9975811923234424,2.0,48.44287337066782,0.0,0
City Hotel,1,87.25210670669183,2017,August,2015,1,1.5967824966133468,3.373445375500941,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,17.0,0.0,-7.367894465577889,Transient-Party,79.54819578047127,0,0,40565,0.0809659181414386,4.970227872114288,2.0,39.77409789023564,0.0,0
Resort Hotel,0,106.52493249853804,2017,July,2016,10,3.47399051461062,0.3927236055321192,2,0.0,0,BB,UNKNOWN,Online TA,TA/TO,0,0,0,D,0,No Deposit,240.0,0.0,-9.256695744243183,Transient,114.7719029009232,0,1,26084,-0.4873993760723212,3.8667141201427393,2.0,57.3859514504616,0.0,0
City Hotel,0,1.620223599036959,2017,April,2016,20,0.2836572525195061,1.7624519830426837,2,0.0,0,HB,AUT,Groups,TA/TO,0,0,0,A,0,No Deposit,35.0,0.0,15.65178156176126,Transient-Party,81.59324393429893,0,0,87559,2.6269566307465,2.0461092355621897,2.0,40.79662196714946,0.0,0
City Hotel,1,100.48314623152406,2017,February,2017,1,0.2401399727064127,0.0769734696140005,2,0.0,0,BB,PRT,UNAVAILABLE,UNAVAILABLE,0,0,0,A,0,Non Refund,29.0,0.0,8.45220136799972,Transient,128.21362948442092,0,0,63166,0.8863257995872604,0.3171134423204132,2.0,64.10681474221046,0.0,0
Resort Hotel,0,209.28717826830325,2017,November,2016,21,0.741743065108434,0.805665041027549,2,0.0,0,BB,GBR,Offline TA/TO,UNAVAILABLE,0,0,0,A,0,No Deposit,115.0,0.0,-11.259342048190064,Transient,76.46638058432717,0,0,30457,-1.185079263798454,1.547408106135983,2.0,38.233190292163584,0.0,0
City Hotel,1,129.16316408901918,2017,September,2016,23,-0.355016642689055,-0.6164630031359795,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,-4.967258421106361,Transient-Party,181.74206503503407,0,0,57307,3.0158012214017647,-0.9714796458250344,2.0,90.87103251751704,0.0,0
City Hotel,1,85.48492868692144,2017,June,2016,2,0.1768378190234428,4.416058247907682,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,6.935674931615259,Transient,108.94429701560028,0,0,52238,1.289907691851742,4.592896066931125,2.0,54.47214850780014,0.0,0
Resort Hotel,1,152.4008317851239,2017,August,2016,11,0.8153029232214953,0.66114352061024,2,0.0,0,BB,MISSING,Online TA,TA/TO,0,0,0,E,0,No Deposit,240.0,0.0,-0.042093199207905,Transient,79.24031194073355,0,0,7469,1.3406446509255594,1.4764464438317353,2.0,39.620155970366774,0.0,0
City Hotel,1,97.2154502074351,2017,September,2015,21,0.4153543709815355,1.2702037710723528,2,0.0,0,BB,UNAVAILABLE,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,20.0,0.0,-4.008459621247869,Transient-Party,232.85604316097437,0,0,43630,0.0500821555004509,1.6855581420538883,2.0,116.42802158048718,0.0,0
Resort Hotel,1,90.73175778090553,2017,October,2015,9,0.7754022167828355,3.409417503463449,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,0,Non Refund,134.0,0.0,-0.0142048242820238,Transient,95.93105608335082,0,0,2315,1.801725327390561,4.184819720246285,2.0,47.96552804167541,0.0,0
City Hotel,1,106.52493249853804,2017,July,2017,20,0.5719326940654668,0.6344273713236894,2,0.0,0,UNAVAILABLE,PRT,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,423.0,0.0,-8.377876466446475,Transient,54.95520209827546,0,0,116569,1.2602180449073883,1.2063600653891562,2.0,27.47760104913773,0.0,0
City Hotel,1,35.561217431298815,2017,March,2016,26,0.7801994282211654,4.755502366390786,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,1.0,0.0,10.581343668755569,Transient,57.32829713072201,0,0,48646,0.1400954913914218,5.535701794611952,2.0,28.664148565361003,0.0,0
Resort Hotel,1,106.52493249853804,2017,August,2016,6,1.356453172819065,2.468027803836967,2,0.0,0,HB,ESP,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-0.0035824455411351,Transient,46.30897225732089,0,0,7378,-0.1252500735836343,3.824480976656032,2.0,23.154486128660444,0.0,0
City Hotel,1,35.63201358335645,2017,February,2016,7,1.4715553554700125,3.6460424654531742,2,0.0,0,BB,THA,Online TA,MISSING,0,0,0,A,0,No Deposit,9.0,0.0,-16.441697841966263,Transient,157.240354775861,0,2,47097,0.5691344579712078,5.117597820923187,2.0,78.6201773879305,0.0,0
Resort Hotel,0,4.707625593219831,2017,November,2016,13,3.15856981582042,5.844809392645365,2,0.0,0,BB,MISSING,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,171.0,0.0,-7.553298812131864,Transient,158.12456261879646,0,0,30478,-0.6620914312886136,9.003379208465784,2.0,79.06228130939823,0.0,0
City Hotel,0,39.12642044068873,2017,July,2016,30,0.9874950055784086,3.496385317671997,2,0.0,0,MISSING,DEU,MISSING,TA/TO,0,0,0,A,0,No Deposit,6.0,0.0,2.0078131354717184,Transient-Party,97.17596121944231,0,1,94132,1.4014963168172043,4.483880323250405,2.0,48.58798060972116,0.0,0
City Hotel,0,44.68993230129517,2017,October,2015,13,-0.1057198002706239,1.1809074130269377,2,0.0,0,BB,BRA,MISSING,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-5.567678343529791,Contract,170.57228886638336,0,2,78816,0.750320978083277,1.0751876127563138,2.0,85.28614443319168,0.0,0
City Hotel,0,85.6220905390279,2017,May,2017,17,0.8217887979669634,3.3761599096468053,2,0.0,0,UNKNOWN,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,229.0,0.0,7.904393774504541,Transient-Party,80.42495141483776,0,0,112063,0.8578589442661401,4.197948707613769,2.0,40.21247570741888,0.0,0
Resort Hotel,0,185.614703511962,2017,November,2015,24,0.0061463899165828,1.2886754895896917,2,0.0,0,BB,MISSING,MISSING,TA/TO,0,0,0,D,0,No Deposit,240.0,0.0,-2.3896621740580435,Transient,136.34405822771927,0,1,18688,-0.3206405513256243,1.2948218795062745,2.0,68.17202911385964,0.0,0
City Hotel,0,73.0991006647649,2017,July,2017,13,0.6223597075664291,4.107629616267142,2,0.0,0,UNAVAILABLE,UNKNOWN,Groups,TA/TO,0,0,0,A,0,No Deposit,6.0,0.0,-7.346108216942616,Transient-Party,127.1572521411722,0,1,116046,1.401378883977504,4.729989323833571,2.0,63.5786260705861,0.0,0
City Hotel,0,106.52493249853804,2017,August,2016,31,-0.1326838313936784,0.7623068844052403,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-10.893636255073316,Transient,43.07621579823517,0,1,96385,0.2314457163634188,0.6296230530115619,2.0,21.538107899117584,0.0,0
City Hotel,0,21.252830651194213,2017,March,2016,20,2.552975377301964,4.4637387654108505,2,0.0,0,MISSING,MISSING,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,4.768457996987597,Transient,93.51824547892625,0,1,85816,1.1899254825227077,7.016714142712814,2.0,46.75912273946312,0.0,0
City Hotel,1,308.4173031044543,2017,April,2017,15,1.022925058987901,4.984614027447418,2,0.0,0,BB,DEU,UNKNOWN,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-8.455609672681588,Transient,104.83997046000964,0,0,66209,-0.95302367994404,6.007539086435319,2.0,52.41998523000482,0.0,0
City Hotel,0,188.11456842812296,2017,October,2016,23,1.9556017831281245,2.5454080231383767,2,0.0,0,HB,DEU,Offline TA/TO,UNKNOWN,0,0,0,A,0,No Deposit,6.0,0.0,-7.487705364749391,Transient-Party,114.25064982951392,0,1,100265,-0.2519969217970293,4.501009806266501,2.0,57.12532491475696,0.0,0
City Hotel,0,106.52493249853804,2017,February,2017,17,1.9670332665117736,6.953923026029142,2,0.0,0,UNAVAILABLE,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,0.0,-1.3526050094856483,Contract,108.64715575639003,0,0,106068,0.6811079506542428,8.920956292540916,2.0,54.32357787819502,0.0,0
Resort Hotel,0,106.52493249853804,2017,May,2017,26,3.2628449164713604,2.481890763306052,2,0.0,0,BB,PRT,Direct,UNKNOWN,0,0,0,D,0,No Deposit,250.0,0.0,-0.795113837164508,Transient,97.17596121944231,0,0,36920,1.0905957608560284,5.7447356797774125,2.0,48.58798060972116,0.0,0
Resort Hotel,0,81.84142738918382,2017,May,2017,28,2.7841295399298844,-1.0170316057398825,2,0.0,0,BB,CN,Offline TA/TO,MISSING,0,0,0,A,0,No Deposit,410.0,0.0,2.922287861681165,Transient,131.95202070285316,0,1,36892,2.3097758930216905,1.767097934190002,2.0,65.97601035142658,0.0,0
Resort Hotel,0,106.52493249853804,2017,July,2017,23,1.0063942775760633,3.5251964147864023,2,0.0,0,UNAVAILABLE,CN,MISSING,TA/TO,0,0,0,A,0,No Deposit,410.0,0.0,6.2166918563021065,Transient,126.29929328530716,0,0,38711,2.0276551129581986,4.531590692362466,2.0,63.14964664265358,0.0,0
Resort Hotel,1,277.57322315004177,2017,August,2016,14,3.9214993860129614,-0.1044020971336856,2,0.0,0,BB,PRT,Online TA,UNKNOWN,0,0,0,A,0,No Deposit,240.0,0.0,19.21784437366173,Transient,183.27494056815783,0,2,7559,3.894268843792873,3.817097288879276,2.0,91.63747028407892,0.0,0
Resort Hotel,1,275.04245020523416,2017,June,2017,22,1.0128191095036865,-1.010247285544812,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-5.452948790560477,Transient,185.13834935074524,0,2,12279,2.218813300475702,0.002571823958874564,2.0,92.56917467537262,0.0,0
City Hotel,1,245.73187111968755,2017,September,2015,1,3.06208294807174,5.931432404527854,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,0.2734250126660388,Contract,133.2640878312258,0,1,42158,1.084600809263445,8.993515352599594,2.0,66.6320439156129,0.0,0
Resort Hotel,0,23.41711751692892,2017,April,2017,29,0.7605905620753167,3.9115882000292137,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,F,0,No Deposit,250.0,0.0,-0.0890897192251739,Transient-Party,86.02580233840533,0,0,35751,1.142092676613726,4.67217876210453,2.0,43.012901169202664,0.0,0
City Hotel,1,106.52493249853804,2017,January,2017,23,1.1529765207385687,1.3573174843823586,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,2.8001768228924555,Transient,119.55823218149806,0,0,62886,1.913456552696383,2.5102940051209273,2.0,59.77911609074903,0.0,0
City Hotel,1,6.371377124011351,2017,July,2017,22,1.7396145473242122,-0.4770954951148463,2,0.0,0,BB,USA,UNKNOWN,TA/TO,0,0,0,E,0,No Deposit,9.0,0.0,-7.213806634970671,Transient,80.91908240875208,0,0,72155,0.6456611188192941,1.2625190522093659,2.0,40.45954120437604,0.0,0
City Hotel,0,36.89253029665991,2017,April,2017,19,-0.1738283971375437,3.232746641740338,2,0.0,0,BB,ISL,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,390.0,0.0,6.967924341124028,Transient-Party,113.20897009314768,0,0,110198,2.2831069565224347,3.0589182446027943,2.0,56.60448504657384,0.0,0
City Hotel,0,286.1323299008356,2017,September,2015,19,1.5732490518980964,6.289620656260689,2,0.0,0,SC,MISSING,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,10.760859304667314,Contract,74.65536818666472,0,2,77552,1.4380903223444887,7.862869708158785,2.0,37.32768409333236,0.0,0
City Hotel,1,106.52493249853804,2017,April,2017,23,1.55661969721502,2.046542450538279,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,4.239977275828096,Transient,97.17596121944231,0,0,66716,1.0905957608560284,3.603162147753299,2.0,48.58798060972116,0.0,0
City Hotel,0,30.46747461278989,2017,July,2017,9,2.4719404785268155,0.6011557533876302,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,6.540246195732413,Transient,99.17344179039634,0,2,115797,3.374744489184561,3.0730962319144455,2.0,49.58672089519817,0.0,0
City Hotel,0,106.52493249853804,2017,April,2016,29,-0.5364589500591618,1.73952226746595,2,0.0,0,BB,UNKNOWN,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,3.0,0.0,-12.062017847816504,Transient,136.7549958142072,0,0,50352,0.7406036094013513,1.2030633174067882,2.0,68.3774979071036,0.0,0
City Hotel,0,106.52493249853804,2017,April,2016,16,2.181256841263292,1.8282633257382723,2,0.0,0,BB,PRT,UNKNOWN,MISSING,0,0,0,A,0,No Deposit,9.0,0.0,-14.47618747840982,Transient,97.17596121944231,0,2,87405,1.0905957608560284,4.009520167001564,2.0,48.58798060972116,0.0,0
Resort Hotel,1,106.52493249853804,2017,July,2017,1,1.7726963378453806,2.260505082110759,2,0.0,0,UNAVAILABLE,AUS,Online TA,TA/TO,0,0,0,H,0,No Deposit,240.0,0.0,1.3862904250009134,Transient,82.09267508978188,0,1,12480,-0.0504739591135606,4.033201419956139,2.0,41.04633754489094,0.0,0
Resort Hotel,1,58.92513536926976,2017,June,2016,1,-0.5532612126756749,1.3380458749498172,2,0.0,0,FB,PRT,Groups,UNAVAILABLE,0,0,0,A,0,Non Refund,96.0,0.0,1.3899093997429537,Transient,72.3181425161016,0,0,6293,1.3070360604942446,0.7847846622741423,2.0,36.1590712580508,0.0,0
City Hotel,1,14.331047108073612,2017,March,2017,17,1.1850414802332505,3.731191331582156,2,0.0,0,BB,FRA,UNKNOWN,UNAVAILABLE,0,0,0,D,0,No Deposit,7.0,0.0,10.26780891776112,Transient,77.47780865330334,0,1,108015,2.5749549051691,4.916232811815407,2.0,38.73890432665167,0.0,0
City Hotel,1,241.2764508151304,2017,February,2017,23,0.2259655504997965,1.1111406850336163,2,0.0,0,BB,ITA,Online TA,UNKNOWN,0,0,0,A,0,No Deposit,9.0,0.0,8.546578424514635,Transient,116.23944758742968,0,0,63872,1.6508330192991827,1.3371062355334127,2.0,58.11972379371484,0.0,0
